Episode,Reward
0,28
1,-634
2,-668
3,-702
4,-634
5,-448
6,-600
7,-850
8,-634
9,-702
10,-716
11,-880
12,-140
13,-736
14,-428
15,-702
16,-426
17,-804
18,-838
19,-72
20,-602
21,-392
22,10
23,-844
24,-804
25,-800
26,-872
27,-702
28,-600
29,-850
30,-926
31,-850
32,-810
33,-702
34,46
35,-892
36,-608
37,-838
38,-834
39,100
40,100
41,-868
42,94
43,82
44,94
45,70
46,-924
47,82
48,-886
49,-852
50,-776
51,-838
52,-872
53,-872
54,10
55,-884
56,-708
57,-896
58,82
59,82
60,82
61,-914
62,-954
63,-862
64,46
65,-850
66,-844
67,-562
68,-2
69,82
70,-702
71,82
72,-822
73,34
74,-884
75,-874
76,-736
77,34
78,-862
79,-116
80,-770
81,-920
82,-736
83,-334
84,-810
85,-872
86,-884
87,70
88,70
89,-510
90,-920
91,100
92,52
93,-822
94,64
95,-804
96,-838
97,-38
98,-896
99,-914
100,-920
101,-896
102,-862
103,-892
104,-830
105,-806
106,-902
107,-896
108,-924
109,-856
110,64
111,-858
112,-890
113,-838
114,-932
115,-736
116,10
117,-408
118,-804
119,-770
120,-796
121,-812
122,76
123,-926
124,-902
125,64
126,-804
127,-736
128,-856
129,-54
130,-872
131,-728
132,-702
133,-902
134,-906
135,-600
136,-668
137,-838
138,-748
139,64
140,-788
141,-742
142,-872
143,-838
144,-794
145,-702
146,-862
147,-846
148,-906
149,-914
150,-926
151,-872
152,-728
153,-874
154,-906
155,-668
156,64
157,-60
158,64
159,-838
160,-296
161,-872
162,-794
163,64
164,-770
165,-896
166,-862
167,-872
168,64
169,28
170,-726
171,10
172,-738
173,-668
174,-60
175,-822
176,-656
177,-214
178,-2
179,-954
180,-906
181,-918
182,-858
183,-600
184,-902
185,-918
186,64
187,64
188,-930
189,-954
190,-600
191,64
192,-196
193,-902
194,94
195,-720
196,-770
197,-942
198,-906
199,-822
200,-884
201,-744
202,-918
203,-790
204,-892
205,-72
206,-942
207,-822
208,-906
209,76
210,-770
211,-226
212,-872
213,-838
214,-822
215,-930
216,-668
217,-38
218,-770
219,-890
220,-896
221,-960
222,-892
223,-668
224,64
225,-942
226,-906
227,64
228,-948
229,-166
230,-872
231,-600
232,-600
233,-822
234,64
235,-856
236,-906
237,-770
238,-608
239,-872
240,-770
241,-804
242,-600
243,-268
244,-668
245,-872
246,-918
247,-776
248,-838
249,-852
250,-898
251,-914
252,-902
253,-72
254,-844
255,-872
256,-668
257,-872
258,-150
259,-166
260,-844
261,-838
262,-942
263,-184
264,-960
265,-574
266,-810
267,-872
268,-320
269,-732
270,-936
271,-838
272,-844
273,-830
274,-472
275,-872
276,-844
277,-360
278,-668
279,-142
280,-660
281,-804
282,64
283,-960
284,-166
285,-2
286,-744
287,-908
288,-858
289,-132
290,-840
291,-924
292,-202
293,-942
294,-918
295,-838
296,-872
297,-954
298,64
299,-702
300,-84
301,-708
302,-960
303,-114
304,-408
305,-532
306,-148
307,-920
308,-838
309,-838
310,-902
311,-78
312,88
313,-892
314,-960
315,46
316,-804
317,-512
318,-428
319,-896
320,64
321,-308
322,-36
323,-278
324,-926
325,-850
326,64
327,-912
328,-634
329,-668
330,-370
331,-912
332,-966
333,-728
334,-404
335,-906
336,-168
337,-770
338,-370
339,-840
340,64
341,-454
342,-198
343,64
344,64
345,-176
346,64
347,-942
348,94
349,-680
350,-942
351,-906
352,-770
353,88
354,64
355,-134
356,70
357,-646
358,-850
359,-216
360,-166
361,-868
362,-874
363,-918
364,-416
365,64
366,-592
367,64
368,-634
369,-772
370,-872
371,-84
372,-918
373,-912
374,-936
375,-912
376,-702
377,-838
378,-804
379,-942
380,-308
381,64
382,-168
383,-306
384,-822
385,-914
386,-804
387,-902
388,-838
389,-770
390,-924
391,-932
392,-852
393,-912
394,-570
395,88
396,-544
397,-918
398,64
399,-804
400,-600
401,-784
402,-292
403,-954
404,-574
405,-886
406,-906
407,-822
408,-658
409,-932
410,64
411,-838
412,-770
413,-954
414,-374
415,-796
416,-428
417,-804
418,-414
419,-960
420,88
421,28
422,-804
423,-810
424,-804
425,-578
426,-912
427,-634
428,-558
429,-510
430,-926
431,-872
432,88
433,28
434,-954
435,-788
436,-906
437,-856
438,-434
439,-924
440,-930
441,-966
442,-850
443,-600
444,64
445,-770
446,-890
447,-736
448,88
449,64
450,-532
451,-858
452,-856
453,-892
454,-912
455,64
456,-872
457,-948
458,-566
459,64
460,-702
461,-558
462,-736
463,-890
464,-782
465,-850
466,-274
467,-736
468,-702
469,-770
470,-932
471,88
472,64
473,-744
474,-924
475,-906
476,88
477,-966
478,-886
479,-754
480,-890
481,-760
482,-872
483,-720
484,64
485,-682
486,-890
487,-736
488,-912
489,64
490,-600
491,-902
492,70
493,-872
494,-812
495,-624
496,-898
497,-874
498,-948
499,-966
500,-942
501,-668
502,-308
503,-850
504,-920
505,-508
506,-50
507,28
508,64
509,-838
510,64
511,-132
512,-840
513,-56
514,-480
515,-378
516,-912
517,-148
518,-912
519,-872
520,28
521,-736
522,-704
523,-942
524,88
525,88
526,-838
527,-804
528,70
529,-308
530,46
531,-954
532,-682
533,-844
534,-960
535,64
536,64
537,-62
538,64
539,-918
540,-924
541,-828
542,64
543,-918
544,-942
545,-886
546,46
547,-600
548,70
549,-824
550,-890
551,-736
552,-490
553,-770
554,-942
555,-688
556,-906
557,-600
558,64
559,-872
560,-914
561,-96
562,-906
563,-906
564,64
565,46
566,-148
567,-906
568,64
569,-830
570,-906
571,64
572,-906
573,-912
574,64
575,64
576,-804
577,-906
578,-862
579,-726
580,-804
581,-600
582,-652
583,-600
584,-906
585,-906
586,-634
587,-838
588,-936
589,-772
590,-592
591,64
592,-906
593,-800
594,-630
595,-408
596,-960
597,46
598,64
599,-906
600,64
601,64
602,64
603,64
604,-378
605,64
606,-840
607,-62
608,-838
609,-782
610,-600
611,64
612,52
613,-732
614,-872
615,-292
616,-864
617,-906
618,-258
619,-708
620,64
621,-242
622,-600
623,-838
624,-844
625,-912
626,-360
627,-892
628,-906
629,-874
630,64
631,64
632,-954
633,-954
634,-258
635,64
636,-770
637,70
638,-918
639,28
640,-954
641,-476
642,64
643,64
644,-924
645,-96
646,-682
647,-600
648,-168
649,-936
650,-634
651,-412
652,-770
653,-856
654,-766
655,-804
656,-148
657,-874
658,46
659,-708
660,28
661,-804
662,-634
663,46
664,-906
665,-96
666,-202
667,-838
668,-172
669,28
670,-884
671,-872
672,-770
673,-788
674,-750
675,-634
676,-912
677,-292
678,-966
679,46
680,-736
681,46
682,-838
683,-918
684,46
685,-2
686,-906
687,-856
688,-146
689,-890
690,-858
691,-668
692,-920
693,-858
694,28
695,46
696,46
697,-600
698,-942
699,-708
700,-918
701,-600
702,-714
703,-906
704,-920
705,-884
706,-902
707,-214
708,-154
709,-864
710,46
711,-906
712,-668
713,-872
714,-202
715,-850
716,-906
717,-844
718,-292
719,-856
720,-80
721,-760
722,46
723,-478
724,46
725,46
726,-834
727,-770
728,-804
729,-332
730,46
731,46
732,-600
733,46
734,-800
735,28
736,-250
737,-600
738,-776
739,28
740,-838
741,-668
742,-834
743,-784
744,-378
745,46
746,-816
747,-680
748,-872
749,-912
750,-600
751,-134
752,-668
753,-600
754,-942
755,-726
756,-702
757,-872
758,-448
759,-924
760,-2
761,28
762,-924
763,-856
764,-828
765,-738
766,46
767,46
768,-942
769,64
770,-872
771,-852
772,-610
773,-96
774,-912
775,-378
776,-800
777,-62
778,46
779,-542
780,-818
781,76
782,46
783,-908
784,-912
785,-804
786,-202
787,-514
788,-906
789,-702
790,46
791,46
792,-216
793,-670
794,-702
795,-890
796,-872
797,-744
798,-804
799,-168
800,-784
801,46
802,-686
803,-912
804,-702
805,-378
806,-600
807,-778
808,-166
809,-838
810,46
811,46
812,-878
813,-634
814,46
815,-336
816,-494
817,-770
818,28
819,-600
820,-912
821,-96
822,-114
823,-600
824,-498
825,-770
826,46
827,-62
828,-912
829,-858
830,46
831,-62
832,-600
833,-812
834,-290
835,46
836,-486
837,46
838,46
839,-62
840,-384
841,-524
842,46
843,-542
844,-702
845,-770
846,-880
847,-60
848,-148
849,-804
850,88
851,46
852,-936
853,-634
854,-788
855,-824
856,-736
857,28
858,-736
859,-852
860,-924
861,-600
862,46
863,-562
864,-644
865,-906
866,46
867,-72
868,-62
869,46
870,-804
871,-912
872,-214
873,-920
874,-180
875,46
876,-626
877,-716
878,-788
879,-840
880,-208
881,46
882,-148
883,-844
884,-908
885,-800
886,46
887,46
888,-906
889,-912
890,-796
891,-912
892,46
893,-760
894,-524
895,-676
896,-614
897,-600
898,-668
899,-2
900,46
901,-960
902,-600
903,-148
904,46
905,-804
906,46
907,46
908,-936
909,-806
910,-646
911,-166
912,-790
913,-146
914,-770
915,-274
916,-420
917,-960
918,22
919,-138
920,-782
921,-600
922,-378
923,-630
924,46
925,-880
926,-804
927,-214
928,-148
929,-284
930,-906
931,46
932,64
933,-818
934,82
935,-600
936,-760
937,-668
938,-80
939,-960
940,-668
941,-600
942,-214
943,-216
944,-906
945,-120
946,-528
947,10
948,-80
949,-634
950,-902
951,-214
952,-756
953,10
954,-702
955,-634
956,-622
957,-2
958,-912
959,-912
960,70
961,-392
962,-936
963,-924
964,-670
965,-524
966,-2
967,22
968,-880
969,-830
970,-736
971,-738
972,-310
973,-914
974,-868
975,-924
976,-906
977,-2
978,82
979,-736
980,-886
981,-2
982,-250
983,-2
984,-2
985,-822
986,-600
987,-872
988,-2
989,64
990,-920
991,-732
992,-2
993,-60
994,-336
995,-600
996,-818
997,-384
998,-510
999,-770
1000,-634
1001,-80
1002,-770
1003,-96
1004,-2
1005,-578
1006,-2
1007,-784
1008,-896
1009,-668
1010,-906
1011,-146
1012,-2
1013,-838
1014,-634
1015,-908
1016,-784
1017,-732
1018,-274
1019,-886
1020,-926
1021,-2
1022,-702
1023,-912
1024,-906
1025,-180
1026,-2
1027,-576
1028,-2
1029,-924
1030,-822
1031,-892
1032,-2
1033,-96
1034,-634
1035,-634
1036,-438
1037,-736
1038,-710
1039,-284
1040,-678
1041,-350
1042,4
1043,-114
1044,-250
1045,-872
1046,-698
1047,-146
1048,-668
1049,-600
1050,-906
1051,-906
1052,-804
1053,-148
1054,-856
1055,-486
1056,-884
1057,-600
1058,-528
1059,-80
1060,-600
1061,-366
1062,-2
1063,-890
1064,-2
1065,-2
1066,-42
1067,28
1068,-148
1069,28
1070,-2
1071,-2
1072,-2
1073,-2
1074,-668
1075,28
1076,-812
1077,-316
1078,-770
1079,-600
1080,-2
1081,52
1082,-600
1083,-162
1084,-856
1085,-960
1086,-790
1087,-872
1088,-716
1089,-932
1090,-960
1091,-80
1092,-872
1093,-732
1094,76
1095,-600
1096,-600
1097,-932
1098,10
1099,-350
1100,-600
1101,-114
1102,-804
1103,-80
1104,-906
1105,64
1106,-912
1107,-2
1108,-600
1109,-148
1110,-736
1111,-954
1112,-472
1113,22
1114,-240
1115,-202
1116,-920
1117,-600
1118,-216
1119,64
1120,-634
1121,-250
1122,-872
1123,-2
1124,76
1125,-804
1126,76
1127,-800
