Episode,Reward
0,-728
1,-450
2,-517
3,-517
4,-450
5,-517
6,-526
7,-584
8,-517
9,-450
10,-286
11,-450
12,-651
13,-326
14,100
15,-651
16,-919
17,-584
18,-882
19,-1083
20,91
21,-742
22,-1053
23,-852
24,-785
25,-584
26,-742
27,-934
28,-852
29,82
30,94
31,-919
32,-922
33,-60
34,97
35,-803
36,-93
37,-1059
38,-584
39,82
40,-1053
41,-919
42,-788
43,-1062
44,-785
45,-1001
46,-1196
47,-986
48,-657
49,-940
50,-651
51,-1266
52,-986
53,-1187
54,-992
55,-1126
56,-1071
57,-224
58,85
59,-1135
60,-651
61,-1129
62,-785
63,-986
64,-730
65,-1062
66,-1120
67,-1001
68,-1080
69,-1190
70,-718
71,-812
72,-1147
73,-1120
74,-1202
75,-1208
76,-1266
77,-1187
78,-1275
79,-1123
80,-1187
81,-1187
82,-1120
83,-870
84,-1120
85,-852
86,-1053
87,100
88,100
89,-852
90,-1004
91,-1348
92,-1205
93,-879
94,-1053
95,-1333
96,-1187
97,-1333
98,-785
99,-852
100,-919
101,-1199
102,-317
103,-858
104,-1053
105,-919
106,-80
107,-992
108,-1278
109,-517
110,-1141
111,-1068
112,-1053
113,-733
114,-1120
115,67
116,-1132
117,-611
118,-1281
119,-1138
120,-882
121,-1284
122,76
123,-1199
124,-1257
125,-986
126,-1272
127,82
128,-919
129,-1269
130,-995
131,-286
132,-1190
133,-739
134,-1345
135,-1193
136,-1187
137,49
138,-1278
139,-1205
140,25
141,-1004
142,-48
143,-986
144,-1196
145,-1083
146,-1053
147,100
148,-864
149,-614
150,-1056
151,-1083
152,-852
153,-986
154,-1214
155,-992
156,-1214
157,-876
158,-1120
159,-515
160,-1196
161,-584
162,-937
163,-995
164,-1080
165,-1187
166,-1275
167,-1126
168,-919
169,-1053
170,-1120
171,-785
172,55
173,-651
174,-1193
175,-852
176,-1205
177,-989
178,82
179,-1150
180,-1120
181,100
182,-196
183,-517
184,-1144
185,-992
186,-1333
187,46
188,-718
189,-1187
190,-1147
191,-1120
192,-1126
193,-1330
194,-995
195,-785
196,-1275
197,-1333
198,-785
199,-1144
200,-855
201,-928
202,-1077
203,-1053
204,-1202
205,-730
206,-224
207,-1254
208,-651
209,-1187
210,-867
211,-919
212,-517
213,-852
214,-1263
215,-487
216,-718
217,-940
218,70
219,-1120
220,-27
221,-919
222,-989
223,-340
224,-785
225,-148
226,-1275
227,-1187
228,-1351
229,-1278
230,-1260
231,-1147
232,-852
233,-1120
234,100
235,-1278
236,-450
237,-919
238,-922
239,-919
240,-852
241,-681
242,-1272
243,-1120
244,-812
245,-450
246,-681
247,-450
248,-450
249,-1068
250,-1281
251,-199
252,-1284
253,64
254,-1120
255,-1053
256,-1324
257,-852
258,-864
259,-99
260,-1053
261,-815
262,-1269
263,-727
264,-1135
265,-651
266,-450
267,-1257
268,-1074
269,-1196
270,-1187
271,-1284
272,-852
273,-785
274,-919
275,-919
276,-450
277,82
278,-873
279,-1053
280,-1205
281,-1053
282,-651
283,-1120
284,-718
285,-1010
286,-986
287,-1333
288,-1147
289,-1053
290,-517
291,-450
292,-651
293,-986
294,-989
295,-791
296,-919
297,-882
298,-1135
299,-1336
300,-450
301,100
302,-1141
303,-919
304,-882
305,-1126
306,-934
307,-450
308,-986
309,82
310,-281
311,-1141
312,-1281
313,-517
314,-1053
315,-450
316,-919
317,-1333
318,-986
319,-879
320,-517
321,-651
322,-852
