Episode,Reward
0,-8191
1,-7793
2,-8023
3,-4746
4,-439
5,-8140
6,-186
7,-7876
8,-7919
9,-1198
10,-1253
11,-3240
12,-705
13,-8015
14,-8275
15,-8380
16,-8023
17,-7824
18,-1221
19,-7813
20,-2421
21,-8044
22,-121
23,-7962
24,-3174
25,-6136
26,-8065
27,-4086
28,-3787
29,-6632
30,-7764
31,-671
32,-7918
33,-1040
34,-506
35,-8551
36,-8002
37,-8425
38,-7708
39,89
40,-6000
41,-7855
42,-5278
43,-1073
44,12
45,-7792
46,-7593
47,-2436
48,-7939
49,-7742
50,-7435
51,-7797
52,-7624
53,-7855
54,-7771
55,-8107
56,-7540
57,-7617
58,-7681
59,-142
60,-7994
61,-1169
62,-318
63,-2354
64,-7666
65,-7996
66,-7939
67,-7687
68,-10
69,-7795
70,-7973
71,-253
72,-1551
73,-6078
74,-7771
75,-7807
76,-7755
77,-8233
78,-505
79,-2457
80,-8023
81,-8233
82,-230
83,-7855
84,-7897
85,-7786
86,-8254
87,-7878
88,-1355
89,-7965
90,-7981
91,-7816
92,-7855
93,-968
94,-373
95,-21
96,-7750
97,-681
98,-7876
99,-7658
100,-2820
101,-3917
102,-7762
103,-8110
104,-7404
105,-8191
106,-8119
107,-8173
108,-7813
109,-7771
110,-958
111,-7618
112,-3181
113,-1757
114,-7834
115,-5954
116,-6748
117,-7876
118,-8086
119,-7519
120,-7897
121,-7603
122,-263
123,-7795
124,-7587
125,-197
126,-7922
127,-7627
128,-6471
129,-8150
130,-7666
131,89
132,-7690
133,-7828
134,-7678
135,-8266
136,-7691
137,-8047
138,-8185
139,-7743
140,-7750
141,-7912
142,-8038
143,-8269
144,-2129
145,-5266
146,-8279
147,-8047
148,-8182
149,-7813
150,-7701
151,-8191
152,-7750
153,-7438
154,-8422
155,-5044
156,-1027
157,-7719
158,-616
159,-153
160,-8057
161,-980
162,-8149
163,-7813
164,-7918
165,-8002
166,-7492
167,-8068
168,-7897
169,-949
170,-7645
171,-7674
172,-7639
173,-7975
174,-7540
175,-8275
176,-76
177,-4824
178,-7813
179,-8329
180,-186
181,-7750
182,-3098
183,-3214
184,-7729
185,-5121
186,-7668
187,-7870
188,-7964
189,-5245
190,-7965
191,-4014
192,-7939
193,-8002
194,-7669
195,-2511
196,-3060
197,-7708
198,-54
199,-7792
200,-7564
201,-8254
202,-7965
203,-8016
204,-385
205,-7593
206,-828
207,89
208,-7722
209,-7699
210,-7582
211,-7792
212,-7813
213,-486
214,-7555
215,-7732
216,-7783
217,-8174
218,-8047
219,-7834
220,-8086
221,-7837
222,-87
223,-7870
224,-895
225,-8055
226,-773
227,-7836
228,-8077
229,-7929
230,-7859
231,45
232,-3027
233,-7859
234,-7477
235,-109
236,-7996
237,-7771
238,-7855
239,-7774
240,45
241,-8107
242,-8086
243,-343
244,-7786
245,-1238
246,-7434
247,-364
248,-3406
249,-8065
250,-7806
251,-153
252,-1607
253,-330
254,-4518
255,-318
256,-1216
257,-308
258,89
259,-7921
260,-486
261,-8034
262,-7666
263,-452
264,-7870
265,-8233
266,-5599
267,-7750
268,-7624
269,-8149
270,-751
271,-2685
272,-121
273,-7782
274,-2604
275,-7796
276,-8023
277,-7996
278,-1057
279,-54
280,-7965
281,-7920
282,-7605
283,-7647
284,-7784
285,-7689
286,-8002
287,-7708
288,-7763
289,-7771
290,-21
291,-7828
292,-8275
293,-4830
294,-7888
295,-571
296,-3834
297,-7805
298,-4049
299,-7954
300,-472
301,-8057
302,-406
303,-8036
304,-7899
305,-365
306,-7582
307,-7858
308,-4938
309,-1199
310,-7603
311,-8254
312,-7960
313,-8097
314,-21
315,-7362
316,-8236
317,-979
318,-7963
319,-7960
320,-7534
321,-7708
322,-6758
323,-7711
324,-7929
325,-7750
326,-7687
327,67
328,-3652
329,-8254
330,-8101
331,-7669
332,-4731
333,-1034
334,-8044
335,-8023
336,-7939
337,-7586
338,-8614
339,-8436
340,-4911
341,-1973
342,-7603
343,-7900
344,-7996
345,-7939
346,-186
347,-7584
348,-8149
349,-8359
350,-7708
351,-54
352,-7729
353,-3668
354,-373
355,-7876
356,-4413
357,-4731
358,-5562
359,-7869
360,67
361,-7649
362,-7855
363,-7639
364,-8044
365,-8140
366,-7878
367,-8107
368,-7593
369,-285
370,-7795
371,-8381
372,-7687
373,-7752
374,-342
375,89
376,-472
377,-7971
378,-364
379,-7624
380,-4005
381,-3092
382,-7545
383,-7813
384,-7849
385,-4480
386,-3067
