Episode,Reward
0,-5273
1,-5219
2,-5479
3,-4702
4,-4833
5,-4927
6,-5311
7,-4661
8,12
9,-4610
10,-5395
11,-43
12,-4598
13,-4695
14,-4723
15,-5395
16,-4830
17,-5374
18,-5347
19,-5353
20,-4912
21,-4902
22,-1154
23,-5500
24,-4684
25,-5143
26,-5038
27,-5458
28,-1792
29,-5504
30,-4798
31,-4608
32,-5332
33,-109
34,-4787
35,-4587
36,-5123
37,-5500
38,-4702
39,-4975
40,-4789
41,-65
42,-4735
43,-4717
44,-4873
45,12
46,-4986
47,67
48,-5500
49,-5479
50,-4654
51,-4807
52,-5500
53,-5500
54,-4686
55,-4758
56,-5500
57,-5031
58,-4716
59,-4737
60,-4725
61,-4954
62,-4744
63,-5043
64,-4798
65,-4938
66,100
67,-1561
68,-5080
69,1
70,-4933
71,-5206
72,-4851
73,-4749
74,-4871
75,-4812
76,-131
77,-5164
78,-5080
79,-4693
80,-4702
81,-263
82,-4849
83,-4631
84,-4791
85,-5230
86,89
87,-5311
88,-4664
89,-4726
90,-362
91,-4618
92,-5500
93,-5500
94,-4884
95,-4639
96,-4812
97,-4576
98,-4891
99,-4724
100,-5017
101,-4728
102,-4790
103,-4702
104,-5332
105,-5080
106,12
107,-5311
108,-5311
109,-5038
110,-5017
111,-4692
112,-4755
113,-5101
114,-4975
115,-4870
116,-4724
117,-5217
118,-4849
119,-4702
120,-4915
121,-5164
122,-4891
123,-4996
124,-4777
125,-4629
126,-10
127,-5038
128,-5084
129,-5458
130,-5019
131,-4675
132,-4954
133,-4723
134,-4778
135,-4767
136,-4681
137,-4702
138,-4933
139,-32
140,-5105
141,-4660
142,-5322
143,-5208
144,-4778
145,-5206
146,-5416
147,-4861
148,-164
149,-4705
150,-5311
151,-4975
152,-4807
153,-4828
154,-4955
155,-5038
156,-120
157,-4954
158,-5011
159,-4905
160,-5061
161,-5164
162,-5395
163,-5290
164,-4765
165,-5122
166,-4828
167,-4673
168,-4912
169,-5039
170,-439
171,-5164
172,-4870
173,-4728
174,-4807
175,-4735
176,-5458
177,-5059
178,-5353
179,-5179
180,-5227
181,-4828
182,-5074
183,-5458
184,-4716
185,-4849
186,-4954
187,-4809
188,-5395
189,-5155
190,-274
191,-4828
192,-5101
193,-4653
194,-4905
195,-4933
196,-5227
197,-5311
198,-5231
199,-5206
200,-5197
201,-4820
202,-5269
203,-5316
204,-5269
205,-307
206,-5008
207,-4685
208,-5059
209,-4821
210,-4725
211,-5311
212,-5000
213,-5305
214,67
215,-4684
216,-4675
217,-4652
218,-4997
219,-5290
220,-4996
221,-5143
222,-4830
223,-4703
224,-5374
225,-5185
226,-4916
227,-5332
228,-5038
229,-5072
230,-4894
231,-4954
232,89
233,-4744
234,-4933
235,-4954
236,-4660
237,-5115
238,-4778
239,-4819
240,-4873
241,-4769
242,-4954
243,-5188
244,-4933
245,-186
246,-5353
247,-5164
248,-4725
249,-4681
250,-5290
251,-5441
252,-5269
253,-4870
