Episode,Reward
0,-726
1,70
2,-300
3,-434
4,-510
5,-367
6,-300
7,-300
8,-300
9,-367
10,-367
11,-183
12,-164
13,-434
14,-446
15,46
16,-367
17,-504
18,-793
19,-300
20,79
21,100
22,-367
23,-300
24,-507
25,-836
26,-14
27,-434
28,-708
29,-778
30,-434
31,-577
32,100
33,46
34,-723
35,-836
36,-863
37,-702
38,-702
39,-729
40,64
41,-726
42,-501
43,88
44,70
45,-635
46,-568
47,-769
48,-732
49,82
50,94
51,76
52,-836
53,-729
54,-702
55,-720
56,-635
57,-784
58,-854
59,-568
60,-714
61,-769
62,-665
63,-114
64,-80
65,-434
66,-848
67,-501
68,-583
69,-21
70,-793
71,61
72,-501
73,-796
74,-501
75,-863
76,-769
77,-854
78,-717
79,-769
80,-434
81,-924
82,-732
83,-842
84,46
85,61
86,-522
87,-434
88,-842
89,-568
90,-434
91,100
92,100
93,-781
94,-772
95,-568
96,-586
97,-300
98,-659
99,-665
100,-702
101,-300
102,-799
103,-836
104,-571
105,-772
106,-702
107,-702
108,-641
109,-866
110,-143
111,-845
112,-434
113,-635
114,-769
115,-501
116,-772
117,52
118,-793
119,-373
120,-863
121,-641
122,-635
123,55
124,-635
125,-790
126,-702
127,-842
128,-769
129,-135
130,-702
131,-638
132,-501
133,-702
134,-857
135,100
136,-845
137,-504
138,-568
139,49
140,-568
141,-638
142,-702
143,-717
144,-799
145,-635
146,-778
147,-702
148,-851
149,-781
150,-653
151,-434
152,-769
153,-568
154,-190
155,-857
156,-702
157,-90
158,-769
159,-778
160,-525
161,-769
162,-702
163,-778
164,-860
165,-918
166,-848
167,-452
168,70
169,-68
170,-769
171,-702
172,-921
173,-790
174,-769
175,-781
176,-568
177,-333
178,-708
179,-367
180,-790
181,-851
182,-568
183,-863
184,-644
185,-659
186,64
187,-775
188,-906
189,-772
190,-501
191,-598
192,-714
193,-732
194,-568
195,-778
196,-866
197,-501
198,-653
199,-635
200,-866
201,-501
202,-568
203,-705
204,-863
205,-793
206,-854
207,-711
208,-790
209,-568
210,-501
211,-133
212,-635
213,-635
214,-863
215,-781
216,-440
217,-519
218,-656
219,-635
220,-650
221,-583
222,-705
223,-787
224,-595
225,-857
226,-799
227,-635
228,-586
229,-501
230,-635
231,-568
232,-778
233,-915
234,-705
235,-300
236,-504
237,-650
238,-501
239,-918
240,-300
241,-568
242,-300
243,-723
244,-702
245,-379
246,-714
247,-726
248,-790
249,-772
