Episode,Reward
0,-7666
1,-7459
2,-7309
3,-2793
4,-6577
5,-21
6,-681
7,-8445
8,-7387
9,-65
10,-7365
11,-7365
12,-7393
13,-7366
14,-296
15,-8266
16,-8383
17,-87
18,-681
19,-7763
20,-7709
21,-7348
22,-7311
23,-7482
24,-7300
25,-7365
26,-7309
27,-8275
28,-7320
29,67
30,-8044
31,-7446
32,-7510
33,-7593
34,-7426
35,-43
36,-120
37,-8413
38,-7477
39,-8078
40,-8758
41,-7660
42,-8119
43,-7353
44,-7406
45,-8402
46,-7299
47,-8412
48,-7310
49,-7500
50,-7364
51,-7353
52,-8141
53,-7375
54,-7352
55,56
56,-7461
57,-8359
58,-957
59,-7419
60,-7386
61,-7320
62,-10
63,-7729
64,-7629
65,-7708
66,-8611
67,-7376
68,-7605
69,-7448
70,-7397
71,-7342
72,-7387
73,-7365
74,89
75,-7341
76,34
77,-7459
78,-7708
79,-7446
80,-153
81,-7480
82,-7511
83,-7397
84,-7394
85,-7575
86,-7341
87,-8059
88,-7342
89,-7628
90,-131
91,-8632
92,-7608
93,-7586
94,-7440
95,-7437
96,-7482
97,-7478
98,-7418
99,-7456
100,-7782
101,-7396
102,-7372
103,-7425
104,-7480
105,-7386
106,-7331
107,-7414
108,-7605
109,-8149
110,-7456
111,-606
112,-7385
113,-8758
114,-7372
115,-7477
116,34
117,-8359
118,-7309
119,-7519
120,-8049
121,-197
122,-7563
123,-220
124,-8037
125,-7405
126,-8464
127,-7771
128,-7582
129,-175
130,-7481
131,-7435
132,-7456
133,-8317
134,-8112
135,-7732
136,-7342
137,-7576
138,-7666
139,-7522
140,-8086
141,-7960
142,-7435
143,-7729
144,-7710
145,-7425
146,-7573
147,-7939
148,-7647
149,-76
150,-7503
151,-7764
152,-8772
153,-7393
154,-8028
155,-7393
156,-7364
157,-7670
158,-7666
159,-7492
160,-7775
161,-7396
162,-7520
163,-7834
164,-7372
165,-7656
166,-7365
167,-1066
168,-8590
169,-142
170,-7501
171,-8056
172,-7722
173,-7813
174,-8015
175,-7606
176,-219
177,-7605
178,-8087
179,-7876
180,-7551
181,-7712
182,-7608
183,-7824
184,-8107
