Episode,Reward
0,-1430
1,-8086
2,-7603
3,-2115
4,-142
5,-3653
6,-7650
7,-7666
8,-7838
9,-7456
10,-7708
11,-7750
12,-7868
13,-7754
14,-7551
15,-8069
16,-7713
17,-7650
18,-7562
19,-7519
20,-7540
21,-2459
22,-4066
23,-684
24,-318
25,-7414
26,-7669
27,-6957
28,-518
29,-7594
30,-7645
31,-7531
32,-7603
33,-7733
34,-7490
35,-7540
36,-7961
37,-7435
38,-2926
39,-384
40,-7603
41,-7603
42,-219
43,-7629
44,-7523
45,-7393
46,-7509
47,-98
48,-7457
49,-8086
50,-7575
51,-7624
52,-7680
53,-7741
54,-7320
55,-2921
56,-3361
57,-7824
58,-7384
59,-7666
60,-7511
61,34
62,-2255
63,-7448
64,-7701
65,-7427
66,-1682
67,-7522
68,-7667
69,-7624
70,-308
71,-7448
72,-7603
73,-7803
74,-1685
75,-7459
76,-7467
77,-7614
78,-7940
79,-7502
80,-6646
81,-209
82,-7446
83,34
84,-1462
85,-695
86,-340
87,-7764
88,-430
89,-7459
90,-780
91,-441
92,-7680
93,-131
94,-7509
95,-747
96,-7597
97,-6438
98,-7615
99,-595
100,-791
101,-7771
102,-7658
103,-7414
104,-8469
105,-7708
106,-7404
107,-7522
108,-7814
109,100
110,-7981
111,-7543
112,-219
113,-7605
114,-7552
115,-538
116,-2693
117,-7450
118,12
119,-8065
120,-330
121,-7519
122,-7839
123,-7503
124,-6154
125,-7807
126,78
127,67
128,-197
129,-7763
130,-7750
131,-2695
132,-7469
133,-7583
134,-7708
135,-462
136,34
137,-7807
138,-7499
139,-1916
140,-538
141,-153
142,-7597
143,-7499
144,-7596
145,-7763
146,-7582
147,-7534
148,67
149,-7512
150,-7912
151,-7553
152,-7708
153,-1535
154,-7450
155,-208
156,-7595
157,-1630
158,-7741
159,-7954
160,-7922
161,-3295
162,-7460
163,-198
164,-1334
165,-208
166,-7624
167,-7491
168,-7533
169,1
170,-7603
171,-7582
172,-7524
173,-351
174,-7680
175,-7448
176,-7457
177,-7521
178,-7555
179,-7450
180,-7519
181,-7481
182,-439
183,-7776
184,-6371
185,-7828
186,-7754
187,-7742
188,-7805
189,-7743
190,-1123
191,-7638
192,-7480
193,-7544
194,-7878
195,56
196,-7480
197,-420
198,-7786
199,1
200,-7449
201,-7477
202,-8464
203,-1137
204,-7341
205,-7552
206,-7713
207,-7658
208,-7666
209,-7372
210,-7566
211,-7603
212,-7531
213,-7699
214,-560
215,-7565
216,-7679
217,-351
218,-7667
219,-153
220,-7555
221,-8590
222,-1200
223,-7890
224,-7488
225,-7330
226,-1586
227,-7860
228,-7488
229,-7417
230,-7803
231,-7393
232,-7492
233,-7771
234,-8317
235,-429
236,-7866
237,-7364
238,-7720
239,-7624
240,-7426
241,-7671
242,-7596
243,-7603
244,-7482
245,56
246,-7762
247,-241
248,-7828
249,-7436
250,-726
251,-1481
252,-7817
253,-7489
254,-7721
255,-8488
256,-7617
257,-386
258,-7876
259,-363
260,-7502
261,-7960
262,-7499
263,-7576
264,-7448
265,-297
266,-8233
267,-7489
268,-7985
269,-7437
270,-7985
271,-7876
272,-7393
273,23
274,-7637
275,-7826
276,-8234
277,-7554
278,-32
279,-7383
280,-7499
281,-8140
282,-7544
283,-7981
284,-7586
285,-7576
286,-1391
287,-7670
288,-7438
289,-2181
290,-1832
291,-8300
292,-7650
293,-7426
294,-5565
295,-7541
296,-7457
297,-1151
298,-7807
299,-7553
300,-7435
301,-7555
302,-54
303,-7723
304,-7729
305,-263
306,-7562
307,-7376
308,-620
309,23
310,-7855
311,-7764
312,-7385
313,-7701
314,-7501
315,-7385
316,-7553
317,-7426
318,-8076
319,-8141
320,-1849
321,-617
