Episode,Reward
0,-8341
1,-7960
2,-8086
3,-8023
4,-8195
5,-8004
6,-7814
7,-8164
8,-340
9,-5948
10,-8317
11,89
12,-5189
13,-7773
14,-8087
15,-1927
16,-3786
17,-7574
18,-7919
19,-7708
20,-7994
21,-5969
22,-7709
23,-8381
24,-7669
25,-7890
26,-7761
27,-7555
28,-7804
29,-4518
30,-7554
31,-8086
32,-1468
33,-517
34,-7813
35,-2468
36,-406
37,-8023
38,-747
39,-7858
40,-7708
41,-1181
42,-1693
43,-175
44,-7575
45,-7797
46,-164
47,-7855
48,-3435
49,-1641
50,-7489
51,-7540
52,-7687
53,-758
54,-791
55,-7690
56,-7502
57,-252
58,-6087
59,-5775
60,-7869
61,-7755
62,-7923
63,-7555
64,-2271
65,-7081
66,-1594
67,-7667
68,-1868
69,-7519
70,-7929
71,-351
72,-7932
73,-8128
74,-7855
75,-7722
76,-8014
77,-2917
78,-7939
79,-7477
80,-7775
81,-230
82,-7876
83,-8548
84,-7679
85,89
86,89
87,-7804
88,-7939
89,-8267
90,-7603
91,-7994
92,-7488
93,-7897
94,-54
95,89
96,-7492
97,-7520
98,-8422
99,-7897
100,-8143
101,-7750
102,-7667
103,-8044
104,-7646
105,-7750
106,-8016
107,-252
108,-8275
109,-54
110,-8091
111,-2111
112,-8079
113,-7993
114,-7655
115,-2251
116,-8296
117,-8758
118,-8109
119,-7723
120,-8569
121,-7690
122,-7771
123,-7002
124,-7918
125,-7639
126,-7792
127,-7713
128,-7574
129,-8527
130,1
131,-8149
132,-7793
133,-7575
134,-8401
135,-4796
136,-2441
137,-7918
138,-274
139,-7657
140,-395
141,-7992
142,-7519
143,-7516
144,-373
145,-186
146,-8149
147,-7867
148,-8044
149,-7960
150,-8443
151,-8214
152,-7918
153,-7951
154,-307
155,-4507
156,-7836
157,-7561
158,-8079
159,-1606
160,-7805
161,-7826
162,-7765
163,-8257
164,-2451
165,-8254
166,-8086
167,-208
168,-7784
169,-2422
170,-945
171,-2500
172,-351
173,-8014
174,-8191
175,-7595
176,-285
177,-8122
178,-8338
179,-7496
180,-2786
181,-8065
182,-8227
183,-7983
184,-582
185,-8170
186,-8023
187,-2849
188,-7876
189,-8023
190,-142
191,-8458
192,-7939
193,-8296
194,-7897
195,-8049
196,-8065
197,-1484
198,-7519
199,-8338
200,-109
201,-7981
202,-8196
203,-7561
204,-7838
205,-4319
206,-8170
207,-6156
208,-8044
209,-7761
210,-8191
211,-8539
212,-7921
213,-120
214,-7982
215,-307
216,-7666
217,-2644
218,-8002
219,-8581
220,-4133
221,-7858
222,-8014
223,-7551
224,-7834
225,-8224
226,-7720
227,-2336
228,-2568
229,-5939
230,-21
231,-5002
232,-7876
233,-7867
234,-2062
235,-8191
236,-527
237,-8070
238,-7876
239,-7765
240,-8013
241,-2648
242,-7975
243,-8121
244,-7911
245,-7731
246,-7785
247,-7493
248,34
249,-8203
250,-8233
251,-8112
252,-7687
253,-450
254,-2406
255,-8338
256,-8128
257,-7866
258,-5818
259,-8038
260,-7702
261,-8107
262,78
263,-4681
264,-7836
265,56
266,-8037
267,-8065
268,-8002
269,-8212
270,-8023
271,100
272,-175
273,-8359
274,-8338
275,-2754
276,-7806
277,-8075
278,-2935
279,-8065
280,-7744
281,-7981
282,-8002
283,-8170
284,-8023
285,-7848
286,1
287,-406
288,-7467
289,-230
290,-8107
291,-4476
292,-8002
293,-7805
294,-8364
295,-714
296,-2292
297,-406
298,-5775
299,-7375
300,-5178
301,-6765
302,-7960
303,-8296
304,-8005
305,-3307
306,-2150
307,-846
308,-142
309,-8023
310,-8233
311,-8044
312,-7667
313,-7221
314,-5635
315,-7889
316,-5493
317,-8248
318,34
319,-1605
320,-7899
321,-7876
322,-483
323,-7806
324,-7797
325,-8170
326,-7954
327,-7838
328,56
329,-7869
330,-7647
331,-8275
332,-21
333,-65
334,-7744
335,-7834
336,-7624
337,1
338,-8277
339,-6976
340,-7524
341,-8107
342,-1264
343,-8076
344,-7951
345,-7678
346,-1209
347,-8401
348,-1770
349,-7638
350,-7708
351,-8170
352,-7435
353,-8406
354,-8254
355,-8296
356,-7983
357,-1908
358,-8047
359,-7519
360,-8139
361,-5793
362,-5237
363,-8065
364,-1088
365,-8132
366,-7971
367,-3382
368,-7750
369,-1264
370,-406
371,-8192
372,-7876
373,-120
374,-7765
375,-7265
376,-8107
377,-2661
378,-8065
379,-7813
380,-21
381,-8002
382,-7939
383,-7719
384,-8023
385,-7708
386,-417
387,-3273
388,-7690
389,-7939
390,-7342
391,-7351
392,-7330
393,-7826
394,-7073
395,-3332
396,-8049
397,-5871
398,-683
399,-7456
400,-7951
401,-43
402,-978
403,-7561
404,-7932
405,-8120
406,-7566
407,-8101
408,-8254
409,-8374
410,-6801
411,-8203
412,-8107
413,-7981
414,-8038
415,-7838
416,-8128
417,-8068
418,-8338
419,-5216
420,1
421,-527
422,-2980
423,-7834
424,-7816
425,-7855
426,78
427,-5042
428,-5679
429,-8299
430,-7677
431,-5573
432,-7972
433,-879
434,-7480
435,-7729
436,-7750
437,-5971
438,-560
439,12
440,-7699
441,-8044
442,-7792
443,-7624
444,-7680
445,78
446,-3822
447,-5435
448,-7668
449,-8277
450,34
451,-8070
452,-571
453,-7722
454,-3454
455,-7687
456,-7771
457,-7561
458,-7563
459,-582
460,-7336
461,-7858
462,-7720
463,-7939
464,-1462
465,-7733
466,-7818
467,-7085
468,-7677
469,-7813
470,-6980
471,-7500
472,-7897
473,-7974
474,-208
475,-7719
476,-230
477,-725
478,-551
479,-7869
480,-7752
481,-76
482,-7512
483,-7645
484,-6669
485,-7870
486,-8023
487,-7848
488,-7713
489,-7792
490,-7709
491,-4058
492,-7918
493,-7564
494,-7750
495,-637
496,-461
497,-2505
498,-8013
499,-7762
500,-2608
501,-7910
502,-7681
503,-923
504,-1986
505,-7512
506,-7771
507,-6022
508,-7375
509,-7519
510,-8044
511,-7679
512,-7708
513,-8023
514,-7563
515,-7918
516,-1441
517,-7750
518,-989
519,-7960
520,-7475
521,56
522,-7666
523,-7561
524,-7792
525,-3438
526,-7701
527,-3752
528,-7645
529,-7834
530,-7961
531,-6645
532,-7545
533,-7624
534,-7771
535,-963
536,-7750
537,-7561
538,-7295
539,-7796
540,-7834
541,34
542,-7467
543,-4563
544,-7477
545,-7645
546,-7519
547,-6218
548,-7897
549,-2501
550,-5441
551,-604
552,-230
553,-7750
554,-7608
555,-5314
556,-7920
557,56
558,-6957
559,-1121
560,-7163
561,-2291
562,-4317
563,-7813
564,-1880
565,-7606
566,-1132
567,-3430
568,-875
569,-7708
570,89
571,-7920
572,-595
573,-7666
574,-7880
575,-7615
576,-8254
577,1
578,-7467
579,-7677
580,-7624
581,-7752
582,56
583,-7561
584,-7670
585,-7699
586,-7690
587,-7792
588,-7754
589,-7772
590,34
591,-7705
592,-3215
593,-7604
594,-7784
595,-7672
596,-7729
597,-6238
598,-230
599,-7732
600,-3142
601,-7666
602,-7587
603,-109
604,-6083
605,-7608
606,-4044
607,-3693
608,-8057
609,-7708
610,-4831
611,-7666
612,-879
613,-3981
614,-6022
615,-7932
616,-7519
617,-4618
618,-43
619,56
620,-7435
621,-6082
622,-7540
623,-7381
624,-703
625,-7797
626,-7772
627,-3367
628,-670
629,-7772
630,-7677
631,-7626
632,-7477
633,-7637
634,-7719
635,-736
636,-1557
637,-7563
638,-6340
639,-7603
640,-7729
641,-6510
642,56
643,-6367
644,-4141
645,-1440
646,-7784
647,-2702
648,-1286
649,-7624
650,-3907
651,-7687
652,-664
653,-21
654,-1674
655,-5301
656,-7782
657,-5969
658,-2936
659,-7687
660,-7603
661,-7540
662,-7818
663,-7624
664,-1704
665,-747
666,-769
667,-835
668,-7763
669,-7764
670,-7713
671,-7764
672,-771
673,-7582
674,-3876
675,-7635
676,-3768
677,-1160
678,-3051
679,-7540
680,-3520
681,-7540
682,-7519
683,-7687
684,-6840
685,56
686,-1279
687,-7771
688,-7857
689,-846
690,-7968
691,-6016
692,-7582
693,-7435
694,-3760
695,-7711
696,-7752
697,-3063
698,-7204
699,-7645
700,-1143
701,56
702,-7743
703,-6396
704,-1123
705,-7666
706,-7941
707,-7646
708,-5763
709,-7750
710,-7678
711,-7647
712,-7719
713,-7899
714,-7398
715,-918
716,-7687
717,-2029
718,-7933
719,-331
720,-7763
721,-7645
722,-7794
723,-912
724,-7731
725,-912
726,-1267
727,-7456
728,-5093
729,-7438
730,-7561
731,-4727
732,-7605
733,-5869
734,-4089
735,-373
736,56
737,-7659
738,-853
739,-3260
740,-7666
741,56
742,-7996
743,-7561
744,-7825
745,-1858
746,-7603
747,-7540
748,-780
749,-7552
750,-7668
751,-7710
752,-1660
753,-7687
754,-4516
755,-7700
756,-5250
757,-7792
758,-1975
759,-7939
760,-7606
761,-5437
762,-6333
763,-7666
764,-4068
765,34
766,34
767,-7647
768,-5497
769,-7855
770,-87
771,-7393
772,-7624
773,-7764
774,-7603
775,-7876
776,-7149
777,-1636
778,-1136
779,-3445
780,-908
781,-4936
782,-7689
783,-1631
784,-7856
785,-813
786,-7585
787,-7509
788,-7658
789,-4389
790,-7902
791,-7573
792,-6570
793,-6592
794,-7813
795,-7733
796,-7859
797,-153
798,-7995
799,56
800,-1891
801,-3142
802,-7582
803,-7576
804,-5033
805,-7719
806,-7656
807,-7869
808,-5595
809,-7986
810,-2803
811,-6745
812,-7666
813,-1638
814,89
815,-4144
816,-1968
817,-7834
818,-3623
819,-6641
820,-7446
821,-7859
822,-1165
823,-5790
824,-7666
825,-1539
826,-7572
827,-7636
828,-2909
829,-7456
830,-1022
831,-7751
832,-7561
833,-3323
834,-4157
835,-7636
836,-5400
837,-7540
838,-87
839,-8110
840,-7814
841,-7985
842,-7489
843,-7876
844,-7771
845,-1297
846,-7636
847,-7603
848,-6092
849,-4238
850,-7876
851,-7614
852,-7708
853,-4133
854,-934
855,-1608
856,-8038
857,-7688
858,-7666
859,-7901
860,-2373
861,-7721
862,-1927
863,-6640
864,-2679
865,-7742
866,-2548
867,-7960
868,56
869,-7897
870,-7897
871,-7771
872,-7629
873,1
874,56
875,-7855
876,-3737
877,-7456
878,-6389
879,89
880,-7603
881,-7584
882,-5734
883,-230
884,-1726
885,-1605
886,-7687
887,-1045
888,-7708
889,-7562
890,-7792
891,34
892,34
893,-5376
894,-1314
895,-7666
896,-7593
897,-4121
898,-2251
899,-7723
900,-7792
901,-5222
902,-7792
903,-2101
904,-3720
905,-6129
906,-934
907,-4085
908,-2883
909,-7639
910,1
911,-7792
912,-8107
913,-5420
914,-3850
915,-4868
916,-8107
917,-2825
918,-3763
919,-7846
920,-7879
921,-1187
922,-5456
923,-1615
924,-903
925,-4157
926,-4997
927,-3254
928,-3378
929,-4561
930,-7607
931,-7638
932,-7784
933,-5482
934,-351
935,-7639
936,-4055
937,-3248
938,-7691
939,34
940,-87
941,-7597
942,-2298
943,-7705
944,-3055
945,-7856
946,-7753
947,-7645
948,-4229
949,-7519
950,-5267
951,-1308
952,-5490
953,-1341
954,-7897
955,-2475
956,-7549
957,-7793
958,-7719
959,34
960,34
961,-1517
962,34
963,-4945
964,-5071
965,-7839
966,-5180
967,-2660
968,-3794
969,-7792
970,-4131
971,-1116
972,-7582
973,-2168
974,-175
975,-4341
976,-7488
977,-4669
978,-7922
979,34
980,-120
981,-5176
982,-4001
983,-4166
984,-3649
985,-7784
986,-7897
987,-2415
988,-7512
989,-7792
990,34
991,-6238
992,-3797
993,-7708
994,-3421
995,-7540
996,-8059
997,-5055
998,-6908
999,-7624
1000,-7806
1001,-3002
1002,-5392
1003,-4289
1004,-2826
1005,-4934
1006,-7813
1007,-7687
1008,-4910
1009,-1710
1010,-5041
1011,-3283
1012,-3449
1013,-7729
1014,-1299
1015,-7836
1016,-7307
1017,-7771
1018,34
1019,-6075
1020,-1400
1021,-3739
1022,89
1023,-6153
1024,-2660
1025,-7593
1026,-7332
1027,-7932
1028,-4663
1029,-2225
1030,-21
1031,56
1032,-6541
1033,-3639
1034,-3370
1035,-7627
1036,-3163
1037,-1374
1038,-1396
1039,-4581
1040,-7729
1041,-7729
1042,-5720
1043,-1158
1044,-7645
1045,-2866
1046,-7624
1047,-2237
1048,-5123
1049,-1377
1050,-1462
1051,-2668
1052,-3521
1053,34
1054,-7627
1055,-1538
1056,-4125
1057,-4105
1058,-7508
1059,-4079
1060,-7960
1061,-2369
1062,-3838
1063,-7774
1064,-8233
1065,-1891
1066,-1517
1067,-1966
1068,-7637
1069,-2386
1070,-1462
1071,-7721
1072,-7807
1073,-3428
1074,-3914
1075,-1517
1076,-4042
1077,-2053
1078,-2627
1079,-4636
1080,-6673
1081,-2001
1082,-2191
1083,-7562
1084,-230
1085,-4265
1086,-1672
1087,-531
1088,-1509
1089,-1739
1090,-7687
1091,-2367
