Episode,Reward
0,-193
1,-986
2,-584
3,-59
4,-348
5,-517
6,-450
7,85
8,88
9,-517
10,-517
11,-450
12,-517
13,-450
14,79
15,91
16,-651
17,-450
18,-584
19,-611
20,-98
21,-730
22,-584
23,-193
24,-651
25,-651
26,-718
27,-986
28,-1135
29,-651
30,-1135
31,-1208
32,-925
33,-855
34,-1083
35,-584
36,-1138
37,-919
38,76
39,-1120
40,-1065
41,-1074
42,-1278
43,-870
44,-1187
45,-450
46,-450
47,-986
48,-1053
49,-989
50,-998
51,-1144
52,-1126
53,-995
54,-1129
55,-1187
56,-450
57,-879
58,-1348
59,-852
60,-1126
61,-986
62,-934
63,-1120
64,-1272
65,-879
66,-1217
67,-919
68,-584
69,-986
70,-1053
71,-718
72,-1123
73,-1053
74,-30
75,-1132
76,-1144
77,-785
78,94
79,-1120
80,-1150
81,-785
82,-1120
83,-1208
84,-33
85,-986
86,16
87,97
88,-986
89,-1141
90,-1187
91,-1074
92,-788
93,-1120
94,-1120
95,-1010
96,73
97,-1217
98,67
99,-1053
100,-51
101,-1275
102,-651
103,-1348
104,-797
105,-584
106,-1016
107,-1263
108,-986
109,-1138
110,40
111,-1068
112,-1187
113,-1074
114,-1056
115,-1202
116,-1059
117,-724
118,-919
119,-785
120,-1120
121,82
122,-1351
123,-1053
124,-651
125,-1211
126,-62
127,-1077
128,-785
129,-1053
130,-919
131,-986
132,-666
133,-873
134,-1199
135,-1144
136,-946
137,-1132
138,-1272
139,-1187
140,-1348
141,-876
142,-1126
143,-1284
144,-1254
145,-1141
146,-1053
147,-986
148,-1053
149,-1056
150,-1351
151,-928
152,-785
153,-1053
154,-1068
155,-1199
156,-937
157,70
158,-937
159,-1120
160,-1123
161,100
162,-986
163,-1217
164,-1147
165,-937
166,-1263
167,-616
168,-986
169,-1126
170,-852
171,100
172,-1013
173,-1053
174,-1001
175,-1263
176,-1132
177,55
178,-1260
179,-919
180,-1120
181,-1062
182,49
183,-1150
184,-1260
185,-718
186,-1278
187,-1120
188,-549
189,-1120
190,-879
191,-1120
192,-1129
193,-1004
194,-1190
195,-230
196,-919
197,-919
198,-1205
199,-1345
200,-785
201,-1187
202,-986
203,-1275
204,-1278
205,-1199
206,-1266
207,10
208,-299
209,34
210,-1065
211,-1196
212,-788
213,-1053
214,-1065
215,-718
216,-1150
217,-1202
218,-1053
219,-785
220,-1187
221,-1147
222,-1120
223,-812
224,-1053
225,-72
226,-1254
227,43
228,-1138
229,-1263
230,-937
231,-1208
232,-995
233,-718
234,-1257
235,-1056
236,-1068
237,-593
238,-1053
239,-946
240,-919
241,-1187
242,-242
243,-1205
244,91
245,-1071
246,-450
247,-718
248,-1053
249,-1120
250,-1266
251,-785
252,-1053
253,-861
254,-748
255,-937
256,-657
257,-785
258,-986
259,-36
260,-989
261,-785
262,-248
263,-1010
264,-517
265,-1001
266,-998
267,-1065
268,-788
269,-517
270,-882
271,-1418
272,-852
273,-584
274,-520
275,-450
276,-439
277,-718
278,-867
279,-919
280,-1275
281,-748
282,-584
283,-986
284,-1001
285,-549
286,-785
287,-450
288,-450
289,-1202
290,-1187
291,-1418
292,-517
293,-450
294,-815
295,-608
296,-1120
297,-1345
298,-1053
299,-517
300,-718
301,-1418
302,-1007
303,100
304,-651
305,-1193
306,-450
307,-1348
308,-785
309,-1190
310,-785
311,-1056
312,-584
313,-526
314,-1187
315,-42
316,-852
317,-986
318,-1254
319,-919
320,-919
321,-718
322,-517
323,-450
324,-861
325,-1120
326,-1208
327,-1339
328,43
329,-450
330,-450
331,-63
332,-517
333,-450
334,-657
335,-651
336,-1013
337,-986
338,-806
339,-450
340,-593
341,-919
342,-922
343,-450
344,-450
345,-1202
346,-852
347,58
348,-919
349,-450
350,-450
351,-1053
352,-718
353,-517
354,-584
355,-809
356,-861
357,-718
358,-672
359,-1126
360,-1141
361,-1260
362,100
363,-919
364,-931
365,-986
366,-1190
367,-1120
368,-1199
369,-584
370,-584
371,85
372,-1342
373,-1053
374,-1120
375,-724
376,-1150
377,-1080
378,-450
379,-517
380,-855
381,-785
382,-934
383,-943
384,-450
385,-239
386,-1214
387,-450
388,-1272
389,-450
390,28
391,-946
392,-517
393,-986
394,-651
395,-852
396,-450
397,-660
398,-1053
399,-465
400,-1135
401,-517
402,-517
403,-1071
404,-450
405,-584
406,-1053
407,-879
408,-584
409,-1120
410,-450
411,-1187
412,-1132
413,-1214
414,-1053
415,52
416,-785
417,-651
418,-934
419,-986
420,-450
421,-526
422,-1205
423,100
424,-450
425,-517
426,97
427,-517
428,-450
429,-593
430,-1275
431,-517
432,-450
433,-450
434,-986
435,-450
436,-718
437,-724
438,-1266
439,97
440,-517
441,-584
442,-169
443,-1208
444,-1284
445,-852
446,-1260
447,100
448,-852
449,-669
450,-718
451,-986
452,-925
453,-668
454,-1120
455,-675
456,-718
457,-986
458,-785
459,-1053
460,-1187
461,-1205
462,-590
463,-785
464,-718
465,-651
466,-855
467,-919
468,61
469,64
470,58
471,-852
472,-1129
473,-943
474,-174
475,-1126
476,-517
477,-855
478,-1147
479,-517
480,-517
481,73
482,100
483,-940
484,-587
485,-785
486,-1120
487,76
488,-1053
489,-450
490,-450
491,-986
492,-1278
493,-1187
494,-861
495,-1053
496,-1324
497,-928
498,-1062
499,-450
500,-785
501,-931
502,-852
503,-584
504,-1339
505,-785
506,-986
507,-785
508,100
509,-998
510,100
511,-1187
512,-450
513,-651
514,-517
515,-1071
516,-1065
517,97
518,-590
519,-651
520,-651
521,-803
522,-852
523,-1059
524,-1053
525,-1010
526,-1141
527,-718
528,-742
529,-1001
530,70
531,-852
532,61
533,-852
534,-517
535,-1351
536,-823
537,-919
538,-852
539,-1281
540,-718
541,-718
542,-1132
543,-919
544,-858
545,-718
546,-605
547,-1193
548,85
549,-298
550,-852
551,-785
552,-1053
553,-949
554,-718
555,-718
556,46
557,-855
558,-1187
559,-1007
560,-1275
561,85
562,76
563,-651
564,-1120
565,-1196
566,-1257
567,-517
568,-1187
569,-651
570,-1120
571,19
572,100
573,-852
574,-1144
575,-590
576,-1083
577,-852
578,-584
579,-1193
580,-718
581,-1053
582,-1196
583,-852
584,-852
585,-1284
586,-852
587,-450
588,-986
589,-1007
590,-1120
591,-718
592,-651
593,-651
594,-1053
595,-466
596,-1065
597,-1120
598,88
599,-1132
600,-992
601,-785
602,-530
603,-812
604,-517
605,-1053
606,-852
607,-785
608,-651
