Episode,Reward
0,-302
1,-434
2,52
3,-367
4,-568
5,64
6,-577
7,-702
8,-778
9,94
10,-300
11,10
12,-635
13,10
14,-595
15,100
16,88
17,-769
18,-726
19,-714
20,94
21,-778
22,-702
23,-836
24,-705
25,-300
26,-769
27,-644
28,-769
29,79
30,-848
31,-159
32,-717
33,-857
34,-851
35,-781
36,-787
37,79
38,-635
39,100
40,-854
41,-434
42,-702
43,-836
44,-367
45,-848
46,-568
47,79
48,-845
49,10
50,-434
51,100
52,-769
53,-367
54,-732
55,-851
56,76
57,-726
58,-501
59,-436
60,-845
61,-702
62,-860
63,-769
64,-723
65,-501
66,76
67,-854
68,-123
69,-708
70,94
71,-839
72,-302
73,-836
74,-653
75,-836
76,-909
77,-635
78,-836
79,-918
80,-568
81,88
82,52
83,-108
84,52
85,-854
86,-863
87,52
88,-793
89,-836
90,-769
91,-799
92,-568
93,-708
94,-857
95,-583
96,76
97,-854
98,-702
99,76
100,-434
101,-772
102,-505
103,-635
104,-702
105,-568
106,88
107,-778
108,-181
109,-720
110,-909
111,-854
112,-568
113,-848
114,97
115,-769
116,97
117,-702
118,-836
119,-863
120,-702
121,43
122,88
123,-851
124,-860
125,-568
126,-702
127,-248
128,-772
129,-434
130,-702
131,-860
132,-769
133,-284
134,-921
135,-839
136,-665
137,97
138,-583
139,-659
140,-568
141,-845
142,-921
143,-635
144,-912
145,-36
146,88
147,73
148,-854
149,-568
150,-501
151,-769
152,-702
153,-300
154,88
155,-769
156,-635
157,-163
158,-395
159,-300
160,-24
161,-516
162,-921
163,-554
164,-924
165,97
166,-656
167,88
168,-36
169,-519
170,-705
171,-726
172,-300
173,-414
174,88
175,-382
176,-635
177,-912
178,88
179,-522
180,-51
181,-11
182,-836
183,-769
184,-702
185,-918
186,97
187,70
188,-208
189,-300
190,-927
191,-376
192,-836
193,-769
194,-784
195,-851
196,70
197,-501
198,-769
199,-437
200,-702
201,91
202,-836
203,97
204,-702
205,-924
206,67
207,-769
208,-836
209,-300
210,-127
211,-434
212,-839
213,-769
214,-635
215,88
216,97
217,-300
218,-787
219,-781
220,-586
221,43
222,-772
223,-787
224,-24
225,-60
226,-653
227,-836
228,-27
229,-525
230,-921
231,-522
232,88
233,-446
234,88
235,-635
236,-665
237,67
238,-933
239,-195
240,-36
241,-130
242,88
243,-36
244,-836
245,-45
246,-860
247,-45
248,-181
249,-568
250,88
251,-769
252,-57
253,-154
254,-580
255,-769
256,88
257,-720
258,-130
259,-769
260,-702
261,-772
262,-866
263,40
264,-772
265,-434
266,-360
267,-930
268,-434
269,-302
270,-930
271,-787
272,-702
273,-915
274,88
275,-635
276,-434
277,-796
278,-375
279,-784
280,-568
281,-775
282,64
283,88
284,-501
285,-851
286,88
287,-367
288,-775
289,88
290,-163
291,-169
292,-248
293,61
294,70
295,49
296,70
297,-836
298,-702
299,-145
300,-702
301,-320
302,-927
303,61
304,-666
305,-702
306,-927
307,-769
308,-857
309,-702
310,-836
311,-702
312,-505
313,-836
314,-799
315,-66
316,-647
317,-848
318,-836
319,-501
320,-574
321,-293
322,-930
323,-933
324,-799
325,-769
326,-836
327,-574
328,-799
329,-836
330,-330
331,67
332,61
333,49
334,-836
335,-408
336,-568
337,-921
338,61
339,-501
340,-836
341,-772
342,-520
343,-775
344,-496
345,-769
346,-66
347,-353
348,-848
349,-154
350,-505
351,-469
352,-836
353,-711
354,-641
355,-501
356,61
357,61
358,-784
359,61
360,-769
361,-635
362,70
363,-322
364,-181
365,94
366,-635
367,-275
368,-177
369,-839
370,-787
371,-839
372,-769
373,-708
374,-181
375,-769
376,49
377,-314
378,88
379,-145
380,76
381,-248
382,61
383,-635
384,-154
385,-906
386,82
387,61
388,61
389,-836
390,-915
391,-254
392,-769
393,-647
394,-235
395,-641
396,-402
397,-123
398,-772
399,-647
400,-836
401,61
402,-247
403,-836
404,-787
405,-390
406,-787
407,-568
408,61
409,88
410,-207
411,-574
412,-314
413,-787
414,-420
415,-490
416,-496
417,-457
418,-839
419,-455
420,55
421,61
422,-444
423,-854
424,-930
425,-408
426,-532
427,61
428,-909
429,-475
430,-796
431,-635
432,61
433,61
434,-732
435,-130
436,61
437,-781
438,-836
439,-302
440,-659
441,-729
442,-228
443,-398
444,-650
445,-933
446,-398
447,-769
448,-129
449,-836
450,61
451,-769
452,-836
453,-635
454,-769
455,-139
456,-769
457,61
458,-66
459,-799
460,-848
461,-702
462,-635
463,-583
464,-501
465,55
466,-532
467,-702
468,-702
469,55
470,-133
471,-848
472,-275
473,-793
474,-866
475,-860
476,82
477,55
478,-702
479,58
480,-702
481,-647
482,55
483,-284
484,-787
485,55
486,-635
487,-702
488,-708
489,-909
490,-775
491,-145
492,-635
493,-36
494,49
495,79
496,-568
497,61
498,-568
499,-133
500,-787
501,-930
502,-586
503,-331
504,-653
505,-769
506,-769
507,52
508,-568
509,-930
510,-501
511,-644
512,-726
513,-563
514,-635
515,-228
516,-293
517,-163
518,-666
519,-845
520,-769
521,-927
522,52
523,-921
524,52
525,-635
526,-647
527,-842
528,-154
529,-732
530,-300
531,-790
532,52
533,-781
534,-842
535,-912
536,-769
537,-769
538,94
539,-933
540,-836
541,-66
542,-769
543,-906
544,-711
545,-708
546,-592
547,46
548,-568
549,-787
550,-921
551,52
552,40
553,-906
554,-848
555,-769
556,-857
557,-836
558,-434
559,-836
560,-300
561,-711
562,52
563,61
564,-300
565,-653
566,-300
567,85
568,-653
569,52
570,-27
571,-528
572,73
573,-187
574,40
575,40
576,-793
577,-11
578,-263
579,-842
580,61
581,40
582,73
583,-775
584,-139
585,94
586,-452
587,-930
588,-496
589,-775
590,-903
591,-769
592,40
593,40
594,-769
595,49
596,-702
597,-635
598,40
599,40
600,-501
601,-732
602,-300
603,-839
604,-836
605,-501
606,-360
607,-342
608,-702
609,-909
610,-903
611,-145
612,73
613,-909
614,-702
615,-781
616,-769
617,-516
618,-702
619,-367
620,-11
621,-300
622,-930
623,-796
624,-568
625,-20
626,91
627,-501
628,40
629,-351
630,-11
631,-784
632,-418
633,-836
634,40
635,40
636,40
637,-857
638,-385
639,-635
640,-348
641,-434
642,-921
643,70
644,-102
645,-217
646,-836
647,-333
648,-145
649,31
650,-132
651,40
652,55
653,97
654,40
655,-78
656,-193
657,-726
658,40
659,-124
660,-145
661,-854
662,-266
663,-145
664,-501
665,-635
666,-702
667,-300
668,-702
669,40
670,40
671,49
672,-702
673,-839
674,-300
675,-367
676,-574
677,79
678,-903
679,-702
680,-909
681,-36
682,94
683,-708
684,40
685,40
686,-702
687,-714
688,-903
689,-66
690,-373
691,-702
692,46
693,-496
694,-145
695,-903
696,40
697,40
698,-78
699,-141
700,-930
701,-796
702,-501
703,40
704,31
705,-434
706,79
707,-300
708,-787
709,-915
710,-720
711,31
712,-577
713,-418
714,-236
715,-434
716,-1000
717,-571
718,31
719,-266
720,-836
721,31
722,34
723,-36
724,31
725,-440
726,-300
727,55
728,-836
729,-903
730,-778
731,-57
732,-519
733,-300
734,31
735,-595
736,70
737,-436
738,-367
739,-300
740,85
741,31
742,31
743,-11
744,-568
745,-702
746,-501
747,-903
748,34
749,-376
750,-769
751,64
752,31
753,31
754,-141
755,-96
756,-599
757,-790
758,-720
759,-373
760,-501
761,31
762,-778
763,-839
764,-927
765,-848
766,-367
767,-199
768,-501
769,31
770,-842
771,-461
772,-382
773,-300
774,-293
775,-199
776,-300
777,-501
778,31
779,-429
780,-778
781,31
782,-461
783,-369
784,10
785,-583
786,-362
787,-793
788,-513
789,-918
790,-778
791,-434
792,-501
793,-903
794,-912
795,-912
796,-228
797,85
798,91
799,31
800,49
801,-726
802,-635
803,-568
804,31
805,-11
806,-36
807,-598
808,-909
809,-124
810,31
811,52
812,-36
813,-160
814,46
815,-912
816,-796
817,-842
818,-866
819,-446
820,-217
821,-848
822,-449
823,67
824,-927
825,-300
826,91
827,-836
828,-452
829,-11
830,-717
831,-11
832,100
833,-769
834,-300
835,-933
836,-519
837,-516
838,-293
839,31
840,-635
841,-11
842,31
843,91
844,31
845,31
846,-635
847,31
848,85
849,-568
850,-525
851,-254
852,88
853,91
854,-373
855,-300
856,-571
857,31
858,-848
