Episode,Reward
0,97
1,-434
2,-300
3,-367
4,-367
5,-300
6,-434
7,-367
8,-367
9,-367
10,-300
11,-434
12,-434
13,-114
14,-373
15,-434
16,-656
17,-300
18,-501
19,-501
20,-367
21,79
22,-598
23,-501
24,-647
25,-568
26,-729
27,-711
28,-571
29,-702
30,-641
31,-702
32,-851
33,-525
34,16
35,46
36,16
37,-449
38,-568
39,-434
40,-434
41,-434
42,-635
43,-851
44,-644
45,-854
46,49
47,-769
48,-702
49,-437
50,-702
51,-784
52,-842
53,-665
54,-568
55,-702
56,64
57,-665
58,-702
59,-836
60,-775
61,-571
62,-501
63,-568
64,-778
65,-793
66,94
67,-54
68,73
69,-769
70,-702
71,-300
72,-726
73,-796
74,-848
75,100
76,-769
77,-726
78,-501
79,-380
80,-501
81,-723
82,-635
83,-181
84,-702
85,91
86,76
87,-769
88,-705
89,88
90,-726
91,-705
92,-702
93,-501
94,-641
95,-580
96,-711
97,-568
98,64
99,-769
100,-586
101,-845
102,-924
103,-787
104,-702
105,-501
106,-930
107,-717
108,-367
109,-702
110,-367
111,-501
112,-659
113,-848
114,85
115,-729
116,-781
117,-769
118,-568
119,-848
120,-702
121,-434
122,-933
123,-857
124,64
125,-638
126,-434
127,-720
128,-769
129,-501
130,-501
131,-799
132,-51
133,-778
134,67
135,-635
136,-665
137,100
138,-528
139,-367
140,-775
141,-854
142,-434
143,-708
144,97
145,-848
146,-367
147,-729
148,-635
149,-836
150,-778
151,-635
152,-635
153,-638
154,-851
155,-702
156,-793
157,-434
158,-866
159,-723
160,-854
161,-845
162,-702
163,-790
164,-772
165,-854
166,-778
167,-793
168,-702
169,-702
170,-848
171,-300
172,-769
173,-501
174,-924
175,-705
176,-729
177,-720
178,-851
179,-635
180,-775
181,-851
182,-501
183,76
184,-839
185,-921
186,-635
187,-769
188,-726
189,-836
190,-568
191,-702
192,-568
193,-635
194,100
195,-635
196,82
197,-568
198,-796
199,-507
200,55
201,-635
202,-592
203,49
204,-851
205,58
206,-793
207,-778
208,-836
209,-790
210,22
211,-702
212,-501
213,-772
214,-464
215,-854
216,-568
217,-799
218,-720
219,-580
220,-857
221,70
222,-501
223,-656
224,-839
225,-769
226,-501
227,-799
228,-796
229,-501
230,-568
231,-857
232,-918
233,-839
234,100
235,-568
236,52
237,-516
238,-839
239,-501
240,-300
241,-656
242,43
243,-772
244,-842
245,-775
246,-501
247,-501
248,-793
249,-531
250,-836
251,-769
252,37
253,-528
254,-662
255,-136
256,-769
257,-796
258,-927
259,-857
260,-513
261,-528
262,-720
263,-726
264,-775
265,-300
266,-659
267,-921
268,46
269,-300
270,-781
271,-510
272,-851
273,-501
274,-647
275,-924
276,-300
277,-370
278,-300
279,-769
280,-443
281,-300
282,85
283,-769
284,-924
285,-300
286,-367
287,-181
288,-367
289,-300
290,-769
291,-568
292,-434
293,-367
294,-367
295,-300
296,-300
297,-702
298,-21
299,-501
300,-300
301,-568
302,-501
303,-367
304,-769
305,-796
306,-912
307,-300
308,46
309,-702
310,-300
311,46
312,-781
313,-434
314,-300
315,-842
316,-300
317,-300
318,-769
319,-367
320,-717
321,-300
322,-300
323,100
324,28
325,-300
326,-300
327,-568
328,-300
329,-772
330,-11
331,-702
332,-443
333,-457
334,-300
335,-367
336,-769
337,-501
338,-568
339,-300
340,-799
341,-300
342,-635
343,-568
344,-367
345,-708
346,-845
347,-863
348,-367
349,-848
350,-723
351,-367
352,97
353,34
354,-380
355,-650
356,-437
357,100
358,-933
359,-434
360,-732
361,-635
362,-568
363,-434
364,-139
365,-434
366,-434
367,97
368,-300
369,-635
370,76
371,-796
372,-367
373,-367
374,-635
375,-769
376,-300
377,97
378,-851
379,-447
380,61
381,-300
382,-300
383,-714
384,-300
385,-367
386,-702
387,-927
388,-769
389,-300
390,-513
391,-836
392,-568
393,-787
394,-769
395,-708
396,-367
397,-930
398,-300
399,-933
400,-501
401,100
402,-638
403,100
404,-300
405,-769
406,-373
407,-851
408,-796
409,-300
410,-702
411,-367
412,-300
413,-522
414,-650
415,-769
416,100
417,-711
418,-769
419,-644
420,100
421,-729
422,-300
423,-300
424,-300
425,-866
426,-300
427,100
428,-367
429,-574
430,-300
431,-702
432,-781
433,-635
434,-367
435,100
436,-300
437,-516
438,-501
439,-769
440,-854
441,-787
442,-836
443,-397
444,-702
445,-778
446,-568
447,-300
448,-857
449,-367
450,-300
451,-501
452,-501
453,-595
454,-300
455,-510
456,-300
457,88
458,-769
459,-769
460,-769
461,-854
462,-571
463,-781
464,-434
465,-367
466,-452
467,-568
468,97
469,-394
470,97
471,-376
472,-702
473,-635
474,-854
475,-434
476,-367
477,-714
478,-647
479,-531
480,-367
481,-568
482,-531
483,97
484,25
485,-638
486,-635
487,-266
488,-854
489,-367
490,-501
491,-769
492,-568
493,-702
494,91
495,-501
496,-300
497,-769
498,-568
499,-434
500,-836
501,-720
502,-434
503,-568
504,-860
505,-702
506,100
507,97
508,-635
509,-354
510,-528
511,-702
512,-635
513,-501
514,-854
515,-778
516,-501
517,-300
518,-434
519,-568
520,-300
521,-574
522,-848
523,-665
524,-723
525,40
526,-367
527,-717
528,-930
529,-568
530,-300
531,-571
532,-501
533,-635
534,-300
535,-769
536,-638
537,-769
538,-702
539,19
540,-367
541,-702
542,-443
543,-300
544,-568
545,-367
546,-711
547,-414
548,-367
549,-300
550,-863
551,-568
552,100
553,100
554,-434
555,-769
556,94
557,-501
558,100
559,-866
560,-653
561,-860
562,-568
563,-927
564,-647
565,-918
566,-501
567,-717
568,-300
569,-300
570,-644
571,-769
572,-650
573,-501
574,55
575,-723
576,-595
577,-434
578,-184
579,-659
580,-790
581,-836
582,-434
583,-659
584,-300
585,97
586,-568
587,-635
588,-842
589,-568
590,-455
591,-845
592,-300
593,-775
594,-314
595,-568
596,-522
597,-839
598,-568
599,-501
600,100
601,-391
602,100
603,-769
604,-300
605,-300
606,-434
607,94
608,-373
609,-708
610,-659
611,-595
612,-787
613,-787
614,-702
615,-772
616,-769
617,-778
618,-708
619,-300
620,-705
621,-367
622,-732
623,-662
624,-571
625,-501
626,-595
627,-723
628,-300
629,-793
630,-300
631,-440
632,-388
633,-723
634,-568
635,-769
636,97
637,-434
638,-420
639,-635
640,-638
641,-851
642,-300
643,-367
644,-772
645,46
646,19
647,-501
648,-368
649,-772
650,-446
651,-449
652,-367
653,-501
654,-635
655,-501
656,-711
657,-186
658,-501
659,-461
660,-51
661,-799
662,-769
663,-580
664,-434
665,-851
666,-501
667,64
668,-568
669,-568
670,-842
671,16
672,-793
673,-842
674,-702
675,-464
676,-531
677,-799
678,-434
679,-161
680,-300
681,-781
682,-930
683,-504
684,-434
685,-464
686,-851
687,-714
688,-717
689,-399
690,-490
691,-300
692,-367
693,-434
694,-367
695,-501
696,-775
697,-300
698,64
699,-434
700,-300
701,-300
702,76
703,-125
704,100
705,-842
706,-501
707,-449
708,-714
709,-300
710,61
711,-417
712,-769
713,-501
714,-772
715,-300
716,-702
717,-300
718,-845
719,-702
720,-702
721,-702
722,-866
723,-769
724,-501
725,-854
726,-300
727,-845
728,-790
729,-501
730,-784
731,-635
732,-154
733,-863
734,-434
735,-848
736,-501
737,-702
738,-367
739,-367
740,10
741,-635
742,-434
743,-300
744,46
745,-839
746,-933
747,-60
748,-568
749,-863
750,-367
751,-367
752,-653
753,-300
754,-769
755,-300
756,-836
757,-772
758,-434
759,-635
760,-300
761,-300
762,-501
763,-242
764,100
765,-441
766,4
767,-641
768,-726
769,-635
770,-300
771,-93
772,-854
773,-300
774,-638
775,-367
776,-367
777,-367
778,100
779,-300
780,94
781,-781
782,49
783,-367
784,-522
785,-300
786,-434
787,91
788,-635
789,-367
790,85
791,-434
792,-501
793,-519
794,-845
795,-397
796,79
797,91
798,-300
799,-656
800,-796
801,-434
802,-434
803,-659
804,-641
805,-367
806,-434
807,-434
808,-708
809,-501
810,-244
811,-635
812,-232
813,-510
814,-842
815,-501
816,-501
817,-434
818,85
819,-257
820,-769
821,-635
822,-635
823,82
824,-769
825,-367
826,-596
827,46
828,-568
829,-702
830,-635
831,100
832,-635
833,-434
834,94
835,-644
836,-504
837,-434
838,-207
839,-635
840,-367
841,-702
842,-653
843,-705
844,-32
845,-501
846,-842
847,-300
848,-851
849,-300
850,-107
851,-851
852,-635
853,-464
854,-568
855,-732
856,-300
857,-300
858,-781
859,-769
860,-769
861,-434
862,-769
863,-784
864,-845
865,-300
866,67
867,-580
868,-644
869,-787
870,-157
871,-860
872,-845
873,91
874,-793
875,-434
876,-300
877,-300
878,91
879,-300
880,76
881,88
882,-635
883,-635
884,49
885,-528
886,-568
887,-369
888,-510
889,-300
890,-300
891,-781
892,64
893,-434
894,-787
895,-300
896,-839
897,-300
898,-300
899,-300
900,-367
901,-300
902,49
903,-501
904,94
905,-96
906,79
907,-702
908,-568
909,55
910,-434
911,-799
912,-501
913,-568
914,-300
915,-778
916,-501
917,-300
918,-723
919,-501
920,-729
921,-863
922,-367
923,-501
924,-111
925,94
926,-370
927,-857
928,-653
929,-501
930,-434
931,-586
932,-300
933,-300
934,55
935,-296
936,-300
937,-434
938,-300
939,-367
940,-300
941,-635
942,76
943,-434
944,-434
945,-80
946,-927
947,-367
948,-650
949,-481
950,88
951,-300
952,-300
953,-516
954,-516
955,-300
956,49
957,-300
958,-769
959,-300
960,-300
961,-367
962,-300
963,-375
964,-172
965,-367
966,-300
967,-132
968,-367
969,100
970,-434
971,-300
972,-300
973,-504
974,-501
975,-516
976,16
977,-857
978,91
979,97
980,-434
981,-11
982,-202
983,64
984,-568
985,-391
986,-501
987,-434
988,91
989,-300
990,-300
991,-379
992,-192
993,-300
994,82
995,-464
996,-367
997,-300
998,46
999,97
1000,94
1001,-367
1002,-434
1003,-434
1004,-519
1005,-769
1006,-790
1007,-702
1008,-300
1009,-152
1010,-434
1011,-300
1012,97
1013,-300
1014,97
1015,-367
1016,-225
1017,94
1018,-501
1019,-300
1020,-300
1021,-790
1022,-434
1023,-501
1024,-501
1025,-367
1026,100
1027,-300
1028,-367
1029,-300
1030,-464
1031,82
1032,-208
1033,-434
1034,-367
1035,-370
1036,-714
1037,-434
1038,-434
1039,-367
1040,-437
1041,-300
1042,-391
1043,100
1044,52
1045,-653
1046,-300
1047,-367
1048,-434
1049,-799
1050,-568
1051,-300
1052,-300
1053,-223
1054,-360
1055,-170
1056,16
1057,-367
1058,-300
1059,100
1060,-187
1061,-568
1062,-51
1063,-434
1064,-300
1065,91
1066,91
1067,-501
1068,-150
1069,-367
1070,-459
1071,-59
1072,-238
1073,-857
1074,-507
1075,-568
1076,-367
1077,91
1078,-80
1079,-787
1080,-205
1081,-446
1082,-300
1083,-367
1084,-367
1085,-790
1086,-635
1087,-244
1088,-164
1089,67
1090,-525
1091,-461
1092,-507
1093,-367
1094,82
1095,-635
1096,-501
1097,-501
1098,-367
1099,-525
1100,-300
1101,-367
1102,-501
1103,-711
1104,46
1105,-300
1106,-568
1107,-300
1108,-300
1109,-501
1110,-434
1111,-769
1112,-411
1113,-300
1114,-317
1115,94
1116,-331
1117,-464
1118,-300
1119,-568
1120,82
1121,-443
1122,-635
1123,94
1124,-300
1125,-769
1126,-300
1127,-434
1128,-379
1129,-568
1130,79
1131,-219
1132,-443
1133,46
1134,85
1135,-300
1136,-434
1137,79
1138,-458
1139,-300
1140,-283
1141,-851
1142,-35
1143,-568
1144,-595
1145,100
1146,-300
1147,-300
1148,100
1149,97
1150,-434
1151,-434
1152,100
1153,-368
1154,46
1155,-300
1156,-434
1157,-300
1158,-170
1159,-300
1160,73
1161,-598
1162,-300
1163,-367
1164,-367
1165,-207
1166,-501
1167,-458
1168,97
1169,-367
1170,-367
1171,-300
1172,-300
1173,91
1174,-367
1175,-300
1176,-304
1177,-300
1178,-659
1179,-367
1180,-300
1181,73
1182,-379
1183,70
1184,-300
1185,-367
1186,-784
1187,-367
1188,-300
1189,-638
1190,88
1191,-568
1192,-300
1193,97
1194,-114
1195,-583
1196,-300
1197,-568
1198,-662
1199,-386
1200,-310
1201,-501
1202,-191
1203,100
1204,-367
1205,-83
1206,94
1207,-595
1208,22
1209,-635
1210,64
1211,-434
1212,-300
1213,-580
1214,88
1215,-367
1216,-504
1217,-519
1218,-300
1219,-434
1220,-300
1221,-787
1222,-391
1223,-300
1224,-455
1225,-434
1226,-81
1227,-397
1228,-531
1229,97
1230,79
1231,-300
1232,-525
1233,-769
1234,-501
1235,88
1236,-300
1237,-300
1238,-635
1239,-589
1240,-635
1241,-300
1242,-434
1243,-300
1244,-662
1245,-635
1246,91
1247,64
1248,-501
1249,-507
1250,100
1251,-300
1252,-434
1253,-434
1254,100
1255,-434
1256,-367
1257,-434
1258,-516
1259,100
1260,-249
1261,-586
1262,-367
1263,-501
1264,-434
1265,-595
1266,-501
1267,-300
1268,31
1269,94
1270,85
1271,-300
1272,100
1273,-300
1274,-300
1275,-796
1276,-635
1277,-300
1278,-574
1279,-592
1280,97
1281,13
1282,-300
1283,-367
1284,-367
1285,-577
1286,-300
1287,-300
1288,-501
1289,-300
1290,-322
1291,-367
1292,-580
1293,97
1294,-501
1295,-367
1296,-367
1297,-163
1298,-501
1299,-300
