Episode,Reward
1,-248
2,-249
3,-246
4,-246
5,-250
6,-249
7,-248
8,-249
9,-250
10,-248
11,-248
12,-250
13,-248
14,-252
15,-245
16,-249
17,-248
18,-250
19,-248
20,-250
21,-250
22,-249
23,-248
24,-250
25,-249
26,-247
27,-249
28,-248
29,-249
30,-250
31,-247
32,-255
33,-248
34,-255
35,-248
36,-246
37,-243
38,-245
39,-250
40,-248
41,-248
42,-243
43,-247
44,-250
45,-249
46,-244
47,-248
48,-250
49,-238
50,-251
51,-243
52,-249
53,-241
54,-246
55,-247
56,-248
57,-249
58,-243
59,-245
60,-246
61,-240
62,-253
63,-243
64,-244
65,-241
66,-242
67,-246
68,-239
69,-247
70,-236
71,-247
72,-237
73,-245
74,-248
75,-245
76,-242
77,-237
78,-241
79,-248
80,-245
81,-238
82,-237
83,-248
84,-241
85,-237
86,-235
87,-244
88,-248
89,-245
90,-239
91,-244
92,-240
93,-244
94,-243
95,-252
96,-247
97,-242
98,-246
99,-242
100,-239
101,-239
102,-251
103,-239
104,-238
105,-249
106,-234
107,-242
108,-236
109,-239
110,-248
111,-243
112,-237
113,-245
114,-250
115,-241
116,-239
117,-244
118,-242
119,-235
120,-243
121,-247
122,-240
123,-248
124,-254
125,-241
126,-253
127,-248
128,-239
129,-245
130,-237
131,-245
132,-238
133,-247
134,-253
135,-235
136,-242
137,-237
138,-242
139,-253
140,-241
141,-240
142,-239
143,-238
144,-241
145,-246
146,-244
147,-241
148,-246
149,-245
150,-237
151,-244
152,-245
153,-236
154,-242
155,-246
156,-239
157,-239
158,-238
159,-239
160,-240
161,-246
162,-242
163,-240
164,-241
165,-245
166,-248
167,-242
168,-242
169,-246
170,-241
171,-240
172,-252
173,-239
174,-238
175,-243
176,-241
177,-250
178,-246
179,-243
180,-242
181,-245
182,-244
183,-243
184,-238
185,-252
186,-238
187,-246
188,-236
189,-243
190,-244
191,-238
192,-241
193,-244
194,-247
195,-249
196,-254
197,-239
198,-250
199,-241
200,-240
201,-240
202,-244
203,-235
204,-234
205,-249
206,-236
207,-256
208,-239
209,-253
210,-245
211,-242
212,-243
213,-243
214,-249
215,-251
216,-238
217,-241
218,-252
219,-247
220,-245
221,-243
222,-239
223,-243
224,-243
225,-250
226,-239
227,-244
228,-251
229,-250
230,-243
231,-239
232,-237
233,-246
234,-244
235,-240
236,-238
237,-239
238,-244
239,-247
240,-245
241,-248
242,-248
243,-252
244,-245
245,-238
246,-247
247,-237
248,-248
249,-239
250,-239
251,-245
252,-239
253,-250
254,-246
255,-241
256,-251
257,-249
258,-250
259,-246
260,-241
261,-250
262,-252
263,-250
264,-249
265,-243
266,-242
267,-246
268,-235
269,-254
270,-242
271,-241
272,-239
273,-248
274,-241
275,-252
276,-244
277,-237
278,-244
279,-248
280,-243
281,-241
282,-250
283,-244
284,-244
285,-249
286,-248
287,-241
288,-251
289,-248
290,-249
291,-244
292,-258
293,-241
294,-235
295,-240
296,-244
297,-242
298,-239
299,-238
300,-241
301,-235
302,-243
303,-239
304,-250
305,-246
306,-247
307,-241
308,-253
309,-248
310,-244
311,-248
312,-243
313,-244
314,-237
315,-247
316,-242
317,-245
318,-246
319,-249
320,-248
321,-249
322,-245
323,-246
324,-244
325,-238
326,-239
327,-250
328,-248
329,-250
330,-244
331,-254
332,-242
333,-244
334,-250
335,-253
336,-247
337,-248
338,-241
339,-239
340,-243
341,-249
342,-250
343,-250
344,-245
345,-239
346,-249
347,-246
348,-246
349,-246
350,-251
351,-235
352,-253
353,-250
354,-247
355,-250
356,-239
357,-250
358,-250
359,-246
360,-245
361,-242
362,-240
363,-249
364,-238
365,-236
366,-247
367,-244
368,-237
369,-235
370,-245
371,-245
372,-246
373,-249
374,-242
375,-249
376,-242
377,-250
378,-239
379,-245
380,-250
381,-247
382,-247
383,-236
384,-238
385,-253
386,-257
387,-243
388,-250
389,-258
390,-250
391,-250
392,-247
393,-250
394,-239
395,-251
396,-240
397,-248
398,-244
399,-239
400,-239
401,-247
402,-247
403,-250
404,-244
405,-252
406,-245
407,-250
408,-246
409,-246
410,-250
411,-248
412,-248
413,-241
414,-248
415,-238
416,-249
417,-243
418,-240
419,-241
420,-249
421,-250
422,-248
423,-237
424,-239
425,-241
426,-240
427,-242
428,-247
429,-245
430,-247
431,-250
432,-245
433,-250
434,-252
435,-243
436,-243
437,-246
438,-250
439,-242
440,-239
441,-242
442,-249
443,-250
444,-247
445,-242
446,-241
447,-238
448,-245
449,-247
450,-246
451,-248
452,-239
453,-250
454,-250
455,-252
456,-254
457,-248
458,-250
459,-242
460,-242
461,-242
462,-242
463,-249
464,-249
465,-239
466,-247
467,-248
468,-250
469,-246
470,-247
471,-253
472,-249
473,-237
474,-258
475,-239
476,-249
477,-250
478,-248
479,-244
480,-248
481,-247
482,-243
483,-248
484,-247
485,-249
486,-244
487,-235
488,-248
489,-248
490,-250
491,-250
492,-250
493,-241
494,-245
495,-242
496,-243
497,-249
498,-239
499,-241
500,-247
501,-242
502,-250
503,-249
504,-250
505,-247
506,-254
507,-250
508,-240
509,-240
510,-249
511,-242
512,-247
513,-245
514,-247
515,-244
516,-239
517,-240
518,-250
519,-239
520,-241
521,-250
522,-249
523,-251
524,-244
525,-250
526,-248
527,-245
528,-250
529,-243
530,-242
531,-248
532,-255
533,-250
534,-250
535,-250
536,-245
537,-247
538,-248
539,-240
540,-249
541,-240
542,-244
543,-238
544,-249
545,-248
546,-244
547,-235
548,-249
549,-248
550,-247
551,-251
552,-249
553,-248
554,-248
555,-248
556,-244
557,-246
558,-244
559,-250
560,-248
561,-246
562,-242
563,-253
564,-247
565,-244
566,-245
567,-245
568,-250
569,-250
570,-243
571,-249
572,-250
573,-240
574,-248
575,-244
576,-240
577,-246
578,-248
579,-253
580,-245
581,-250
582,-242
583,-245
584,-245
585,-239
586,-252
587,-249
588,-242
589,-249
590,-246
591,-243
592,-245
593,-250
594,-246
595,-250
596,-250
597,-251
598,-247
599,-248
600,-241
601,-249
602,-250
603,-238
604,-245
605,-250
606,-246
607,-249
608,-250
609,-246
610,-247
611,-250
612,-250
613,-251
614,-248
615,-252
616,-244
617,-248
618,-247
619,-253
620,-250
621,-247
622,-248
623,-249
624,-249
625,-250
626,-250
627,-247
628,-250
629,-246
630,-246
631,-244
632,-249
633,-249
634,-246
635,-239
636,-247
637,-245
638,-247
639,-247
640,-240
641,-247
642,-252
643,-245
644,-250
645,-245
646,-247
647,-245
648,-250
649,-248
650,-242
651,-246
652,-255
653,-247
654,-244
655,-245
656,-242
657,-248
658,-249
659,-247
660,-248
661,-249
662,-250
663,-249
664,-250
665,-249
666,-248
667,-250
668,-250
669,-247
670,-243
671,-250
672,-246
673,-252
674,-247
675,-249
676,-250
677,-243
678,-249
679,-250
680,-245
681,-253
682,-245
683,-246
684,-245
685,-250
686,-246
687,-250
688,-248
689,-247
690,-250
691,-249
692,-249
693,-248
694,-250
695,-250
696,-244
697,-250
698,-249
699,-243
700,-248
701,-249
702,-250
703,-241
704,-242
705,-250
706,-247
707,-251
708,-246
709,-246
710,-250
711,-249
712,-248
713,-250
714,-250
715,-247
716,-249
717,-246
718,-244
719,-250
720,-250
721,-249
722,-240
723,-254
724,-239
725,-242
726,-246
727,-247
728,-250
729,-246
730,-247
731,-249
732,-248
733,-246
734,-249
735,-249
736,-249
737,-254
738,-250
739,-250
740,-243
741,-248
742,-248
743,-251
744,-255
745,-244
746,-245
747,-249
748,-246
749,-245
750,-246
751,-250
752,-250
753,-249
754,-246
755,-245
756,-239
757,-248
758,-250
759,-244
760,-242
761,-250
762,-250
763,-247
764,-249
765,-248
766,-253
767,-247
768,-250
769,-252
770,-250
771,-248
772,-248
773,-242
774,-248
775,-246
776,-249
777,-249
778,-246
779,-249
780,-247
781,-244
782,-244
783,-250
784,-249
785,-250
786,-253
787,-248
788,-250
789,-250
790,-253
791,-248
792,-242
793,-249
794,-249
795,-252
796,-250
797,-250
798,-245
799,-250
800,-242
801,-249
802,-243
803,-247
804,-246
805,-248
806,-250
807,-245
808,-250
809,-256
810,-244
811,-247
812,-254
813,-250
814,-240
815,-250
816,-246
817,-247
818,-245
819,-249
820,-249
821,-245
822,-250
823,-246
824,-246
825,-248
826,-246
827,-248
828,-253
829,-250
830,-249
831,-250
832,-250
833,-248
834,-248
835,-249
836,-244
837,-244
838,-240
839,-249
840,-250
841,-257
842,-249
843,-250
844,-244
845,-251
846,-250
847,-247
848,-251
849,-244
850,-249
851,-251
852,-252
853,-246
854,-253
855,-250
856,-243
857,-243
858,-247
859,-246
860,-247
861,-249
862,-250
863,-242
864,-246
865,-245
866,-245
867,-248
868,-250
869,-247
870,-250
871,-248
872,-250
873,-244
874,-242
875,-245
876,-247
877,-250
878,-243
879,-252
880,-250
881,-250
882,-245
883,-256
884,-246
885,-250
886,-250
887,-250
888,-242
889,-241
890,-250
891,-249
892,-244
893,-247
894,-249
895,-250
896,-246
897,-250
898,-245
899,-249
900,-248
901,-246
902,-243
903,-248
904,-248
905,-248
906,-250
907,-250
908,-248
909,-248
910,-243
911,-244
912,-254
913,-250
914,-249
915,-244
916,-251
917,-250
918,-245
919,-250
920,-247
921,-245
922,-250
923,-247
924,-248
925,-246
926,-247
927,-250
928,-247
929,-250
930,-250
931,-244
932,-246
933,-249
934,-252
935,-246
936,-242
937,-249
938,-249
939,-244
940,-245
941,-247
942,-250
943,-250
944,-249
945,-248
946,-243
947,-250
948,-247
949,-256
950,-247
951,-245
952,-244
953,-250
954,-249
955,-250
956,-245
957,-250
958,-243
959,-243
960,-250
961,-248
962,-247
963,-249
964,-249
965,-244
966,-242
967,-248
968,-250
969,-246
970,-245
971,-248
972,-249
973,-249
974,-250
975,-253
976,-246
977,-247
978,-250
979,-250
980,-245
981,-249
982,-240
983,-249
984,-249
985,-241
986,-250
987,-248
988,-247
989,-250
990,-247
991,-247
992,-242
993,-248
994,-247
995,-248
996,-249
997,-250
998,-249
999,-249
1000,-245
1001,-248
1002,-246
1003,-250
1004,-250
1005,-249
1006,-243
1007,-247
1008,-249
1009,-250
1010,-250
1011,-249
1012,-245
1013,-244
1014,-244
1015,-245
1016,-249
1017,-259
1018,-246
1019,-248
1020,-247
1021,-249
1022,-244
1023,-247
1024,-249
1025,-247
1026,-248
1027,-245
1028,-247
1029,-257
1030,-244
1031,-248
1032,-248
1033,-243
1034,-246
1035,-250
1036,-245
1037,-248
1038,-249
1039,-248
1040,-245
1041,-247
1042,-257
1043,-241
1044,-254
1045,-247
1046,-253
1047,-250
1048,-247
1049,-246
1050,-244
1051,-250
1052,-244
1053,-249
1054,-248
1055,-250
1056,-249
1057,-250
1058,-246
1059,-250
1060,-248
1061,-250
1062,-247
1063,-249
1064,-250
1065,-246
1066,-250
1067,-250
1068,-248
1069,-253
1070,-246
1071,-250
1072,-245
1073,-245
1074,-250
1075,-250
1076,-246
1077,-244
1078,-249
1079,-250
1080,-249
1081,-249
1082,-249
1083,-250
1084,-256
1085,-246
1086,-249
1087,-241
1088,-246
1089,-246
1090,-257
1091,-251
1092,-243
1093,-249
1094,-243
1095,-250
1096,-249
1097,-253
1098,-247
1099,-251
1100,-250
1101,-249
1102,-249
1103,-246
1104,-249
1105,-247
1106,-246
1107,-250
1108,-247
1109,-249
1110,-250
1111,-248
1112,-250
1113,-249
1114,-250
1115,-245
1116,-245
1117,-247
1118,-246
1119,-250
1120,-247
1121,-250
